Iteration,param_diffs
22,[0.        1.4048352]
23,[0.        1.4126017]
24,[0.        1.3859618]
25,[0.        1.4662075]
26,[0.        1.2824686]
27,[0.        1.5733225]
28,[0.        1.4198532]
29,[0.        1.4569416]
30,[0.        1.3719885]
31,[0.        1.2411511]
32,[0.        1.1198034]
33,[0.        1.0505238]
34,[0.        1.0478623]
35,[0.        1.0960238]
36,[0.        1.1102335]
37,[0.        1.0797474]
38,[0.        1.0344982]
39,[0.       1.038676]
40,[0.        1.0196855]
41,[0.        1.0251429]
42,[0.        0.9876754]
43,[0.        0.8987609]
44,[0.        0.8816556]
45,[0.        0.6757269]
46,[0.         0.65114677]
47,[0.         0.64754593]
48,[0.         0.62473106]
49,[0.         0.63472116]
50,[0.         0.62830746]
51,[0.         0.63041115]
52,[0.        0.6328232]
53,[0.         0.64148617]
54,[0.        0.6777104]
55,[0.        0.9730824]
56,[0.      0.60764]
57,[0.         0.61738443]
58,[0.        0.6175246]
59,[0.        0.6303195]
60,[0.        0.5672617]
61,[0.         0.56188476]
62,[0.        0.6327956]
63,[0.        0.6872921]
64,[0.         0.69081223]
65,[0.         0.64563596]
66,[0.         0.66088355]
67,[0.      0.67311]
68,[0.         0.64728796]
69,[0.        0.6414863]
70,[0.       0.637262]
71,[0.        0.6287837]
72,[0.        0.6284387]
73,[0.         0.67867196]
74,[0.         0.38880682]
75,[0.        0.3678888]
76,[0.         0.28836405]
77,[0.         0.28212404]
78,[0.         0.28149152]
79,[0.        0.2829467]
80,[0.         0.25232708]
81,[0.         0.25905824]
82,[0.        0.2605089]
83,[0.         0.26235342]
84,[0.         0.24566305]
85,[0.         0.25478554]
86,[0.         0.23762691]
87,[0.         0.23711789]
88,[0.       0.476169]
89,[0.        0.4642471]
90,[0.        0.4611864]
91,[0.         0.46309078]
92,[0.       0.545321]
93,[0.         0.54078424]
94,[0.        0.5375638]
95,[0.         0.52172804]
96,[0.         0.51390123]
97,[0.         0.51507056]
98,[0.        0.5013039]
99,[0.         0.49613988]
0,[0.        3.3993442]
1,[0.        1.0026996]
2,[0.        0.9595727]
3,[0.         0.92409855]
4,[0.       2.119907]
5,[0.        2.1871836]
6,[0.        1.7629752]
7,[0.        2.3343391]
8,[0.        2.8094025]
9,[0.       2.608719]
10,[0.        2.5388198]
11,[0.       2.502408]
12,[0.        2.4364266]
13,[0.        2.1254435]
14,[0.        1.7596686]
15,[0.        1.6682682]
16,[0.        1.4345485]
17,[0.        1.4363697]
18,[0.        0.9526204]
19,[0.        0.8351951]
20,[0.         0.79788107]
21,[0.         0.70508516]
22,[0.         0.71486086]
23,[0.        0.6695688]
24,[0.        0.6731237]
25,[0.         0.68728423]
26,[0.         0.67880464]
27,[0.        0.7056579]
28,[0.         0.59326506]
29,[0.        0.5966879]
30,[0.         0.55789953]
31,[0.        0.6318369]
32,[0.         0.63530064]
33,[0.         0.78943634]
