Iteration,param_diffs
129,[0.14578125 0.14606291]
130,[0.12696995 0.15805805]
131,[0.12405612 0.16065472]
132,[0.09209251 0.15108782]
133,[0.07997912 0.14762455]
134,[0.15934546 0.19275963]
135,[0.16255099 0.19376528]
136,[0.11026195 0.17639232]
137,[0.12974538 0.18044579]
138,[0.11346106 0.16621077]
139,[0.12228234 0.16654795]
140,[0.04802822 0.12830436]
141,[0.02966898 0.14021647]
142,[0.06488866 0.08440387]
143,[0.06306519 0.08290559]
144,[0.06427095 0.08374745]
145,[0.0426865 0.0940786]
146,[0.0172779  0.07937968]
147,[0.00771082 0.08598864]
148,[0.00782426 0.08591688]
149,[0.01733466 0.080199  ]
150,[0.00116807 0.07599354]
151,[0.0012188  0.07595444]
152,[0.00113142 0.07777643]
153,[0.02397971 0.09168088]
154,[0.0720257 0.1310876]
155,[0.17264831 0.1542595 ]
156,[0.1323748  0.12787992]
157,[0.1199971  0.12508476]
158,[0.11579786 0.12773895]
159,[0.10986137 0.13154787]
160,[0.13129827 0.14838666]
161,[0.06216695 0.08892769]
162,[0.05434593 0.09517694]
163,[0.08088189 0.12051159]
164,[0.05190549 0.13825774]
165,[0.0535599  0.13694441]
166,[0.00300437 0.17611045]
167,[0.01110881 0.17902368]
168,[0.00733066 0.18925214]
169,[0.01899972 0.19685173]
170,[0.01076854 0.20975077]
171,[0.10283457 0.13145632]
172,[0.07978764 0.13584203]
173,[0.15648651 0.06986737]
174,[0.08918007 0.10981745]
175,[0.08316523 0.1047774 ]
176,[0.06184484 0.10974109]
177,[0.08795527 0.10141879]
178,[0.07826576 0.10091883]
179,[0.00567629 0.12000483]
180,[0.0177572  0.11772317]
181,[0.02910809 0.11687529]
182,[0.00708318 0.1300515 ]
183,[0.00428075 0.12307727]
184,[0.00360101 0.12264031]
185,[0.01748774 0.11298537]
186,[0.02046853 0.1155709 ]
187,[0.01718225 0.11333025]
188,[0.01389283 0.10971951]
189,[0.00779213 0.09444565]
190,[0.00841536 0.09384841]
191,[0.0504826  0.12789947]
192,[0.04340059 0.13263392]
193,[0.04174622 0.08248639]
194,[0.03984734 0.08115804]
195,[0.07006189 0.07167596]
196,[0.07087158 0.07113022]
197,[0.01593951 0.10490876]
198,[0.09229313 0.08002627]
199,[0.10290933 0.08792287]
200,[0.17373772 0.02567273]
201,[0.18272325 0.03142059]
202,[0.2384103  0.02475131]
203,[0.25519347 0.01382554]
204,[0.23609677 0.00231957]
205,[0.24268092 0.00100625]
206,[0.23249862 0.00534523]
