Iteration,param_diffs
88,[0.5206981 0.5521836]
89,[0.48233366 0.52910566]
90,[0.5129038 0.5027633]
91,[0.48009333 0.50362015]
92,[0.47666642 0.505249  ]
93,[0.4135967 0.5720904]
94,[0.31664914 0.62652516]
95,[0.25471914 0.63464963]
96,[0.31842637 0.6416191 ]
97,[0.3831924 0.7022557]
98,[0.38584107 0.7044537 ]
99,[0.3788464 0.7142134]
0,[1.1350288 2.9531991]
1,[1.0007288 3.0497103]
2,[1.2492055 2.6325424]
3,[1.4889215 1.5484586]
4,[1.3312917 1.5650041]
5,[1.5337766 1.7079103]
6,[0.66279435 1.3662801 ]
7,[0.7957499 1.4378293]
8,[0.67677903 1.5542469 ]
9,[0.47256255 1.3657417 ]
10,[0.6381897 1.3977661]
11,[0.79476446 1.3674715 ]
12,[0.5542619 1.2391722]
13,[0.7011732 1.158925 ]
14,[0.70391965 1.1600332 ]
15,[0.4768082 1.151679 ]
16,[0.5291245 1.1052492]
17,[0.48194635 1.0645077 ]
18,[0.5005215 1.0633161]
19,[0.73345274 0.92004716]
20,[0.93950063 1.0753963 ]
21,[0.86686426 1.1180942 ]
22,[0.8026114 1.1623771]
23,[1.27417   1.6509044]
24,[1.4212084 1.8633294]
25,[1.1430702 1.7004826]
26,[0.9718039 1.7428985]
27,[0.9268669 1.6726868]
28,[0.9131038 1.6583171]
29,[0.7652659 1.6803794]
30,[0.85068965 1.6143498 ]
31,[1.0176542 1.6935267]
32,[1.0651678 1.6612179]
33,[1.2486452 1.6427274]
34,[1.4111317 1.5112486]
35,[1.5941896 1.5776048]
36,[1.3711561 1.3411767]
37,[1.345799  1.3853948]
38,[1.0529687 1.2497158]
39,[0.9645693 1.2610393]
40,[0.87104434 1.2394888 ]
41,[0.9943079 1.2081242]
42,[0.9664322 1.2095385]
43,[0.9044245 1.2332497]
44,[0.9955118 1.2007499]
45,[1.1088482 1.2223811]
46,[0.910452  0.9341328]
47,[0.9821481 0.9102789]
48,[1.0519274  0.88393414]
49,[1.0483553 0.8833147]
50,[1.1572086  0.92876244]
51,[1.1952642  0.92791355]
52,[1.1704425 0.9344262]
53,[1.0740005 1.0377989]
54,[1.0994954 1.0088248]
55,[1.092433  1.0112722]
56,[0.9398518 0.9261358]
57,[0.9859353  0.94879854]
58,[0.87264204 0.86904466]
59,[0.8972675 0.8553803]
60,[0.9242012 0.8325769]
61,[0.879182  0.8477384]
62,[0.810831  0.8570193]
63,[0.81580245 0.8599758 ]
64,[0.92127323 0.83716416]
65,[0.8803637  0.80938447]
66,[0.91336846 0.7803836 ]
67,[0.9283259 0.763623 ]
68,[0.95267415 0.7316613 ]
69,[0.8371394 0.5647657]
70,[0.7587242 0.6165788]
71,[0.64974016 0.48587155]
72,[0.5983578  0.49817705]
73,[0.66283405 0.53895235]
74,[0.6584531 0.5418091]
75,[0.6146148  0.59023786]
76,[0.5716499 0.5936675]
77,[0.65548253 0.6131501 ]
78,[0.7651753 0.7606634]
79,[0.7228487  0.76142085]
80,[0.7330595  0.75623524]
81,[0.78852004 0.73518956]
82,[0.81187296 0.7816777 ]
83,[0.7887635  0.77127934]
84,[0.7078015 0.7172855]
85,[0.78747976 0.77767   ]
86,[0.84749365 0.75201   ]
87,[0.9074913 0.7364998]
88,[0.9094143  0.73546517]
89,[0.84307414 0.75578165]
90,[0.8887731  0.74198115]
91,[0.89761096 0.7528739 ]
92,[0.7831899 0.6684375]
93,[0.7081791 0.520486 ]
94,[0.75132364 0.58756685]
95,[0.761618   0.59867597]
96,[0.73542774 0.5835004 ]
97,[0.6611827  0.63585854]
98,[0.66980994 0.63575685]
99,[0.6709074 0.6361424]
0,[0.60576075 2.2717447 ]
1,[0.2615304 1.867161 ]
2,[0.0785042 1.6762826]
3,[0.32588062 1.5709448 ]
4,[0.24719894 1.5484204 ]
5,[0.01886225 1.2225065 ]
6,[0.19127154 1.3594198 ]
7,[0.21823779 2.0366402 ]
8,[0.29183704 1.9940798 ]
9,[0.3268542 2.0339491]
10,[0.04756132 1.8305755 ]
11,[0.28936976 1.5433402 ]
12,[0.25868416 1.5397725 ]
13,[0.22752409 1.5675395 ]
14,[0.31181467 1.5521607 ]
15,[0.09764127 1.6329865 ]
16,[0.07156371 1.6243272 ]
17,[0.6019621 1.6524658]
18,[0.4067725 1.3351912]
19,[0.5853729 0.9899447]
20,[0.6637352 1.0030458]
21,[0.7783171 1.0201163]
22,[0.83251774 1.0598602 ]
23,[0.6630066 0.9993628]
24,[0.33231816 1.0990303 ]
25,[0.4650311 0.9788568]
26,[0.34338576 1.0090466 ]
27,[0.4789347 0.7482598]
28,[0.46367708 0.748018  ]
29,[0.47102258 0.74282753]
30,[0.70276767 0.62710834]
31,[0.9875536 0.7665082]
32,[0.9541421 0.7629597]
33,[0.9991263 0.7848077]
34,[1.0862924 0.7396426]
35,[1.049618   0.77800274]
36,[1.1601989 0.7944287]
37,[1.0690318 0.7659651]
38,[1.1062026  0.76990414]
