Iteration,param_diffs
48,[0.48842362 0.19060844]
49,[0.5033743  0.17489415]
50,[0.49256504 0.17419147]
51,[0.53055936 0.15617782]
52,[0.5066558  0.17325062]
53,[0.63637424 0.11813295]
54,[0.5878881  0.13996518]
55,[0.5763117 0.1456747]
56,[0.5716909  0.14826542]
57,[0.7770171 0.2168644]
58,[0.7714414  0.21896672]
59,[0.9869524  0.29110032]
60,[0.97499824 0.29603463]
61,[0.71937466 0.3911125 ]
62,[0.71806985 0.39172125]
63,[0.6754155  0.40627766]
64,[0.6342174  0.43653798]
65,[0.07697111 0.23754501]
66,[0.08367348 0.23299253]
67,[0.10081613 0.22687   ]
68,[0.02575854 0.25423366]
69,[0.01535673 0.25861084]
70,[0.1050601  0.26570708]
71,[0.13525467 0.25666738]
72,[0.16383243 0.24731427]
73,[0.19101356 0.2338019 ]
74,[0.20012319 0.22696549]
75,[0.2232674  0.21917915]
76,[0.22445355 0.21880001]
77,[0.17818516 0.20174259]
78,[0.18032241 0.2004273 ]
79,[0.26663145 0.17797738]
80,[0.3197091  0.16250724]
81,[0.35043067 0.15345931]
82,[0.22627199 0.11408627]
83,[0.22345044 0.11513442]
84,[0.22873324 0.11346549]
85,[0.23784803 0.10900819]
86,[0.22905314 0.1103335 ]
87,[0.25667426 0.09212065]
88,[0.83266217 0.28593534]
89,[0.8472963  0.27885544]
90,[0.51960266 0.17418236]
91,[0.5283882  0.16943991]
92,[0.54604506 0.16166133]
93,[0.5229314  0.17940742]
94,[0.5341351  0.17605025]
95,[0.6148073 0.2015391]
96,[0.62216944 0.19891256]
97,[0.625558   0.19668913]
98,[0.63322926 0.19396478]
99,[0.67090267 0.17867208]
0,[0.44806054 0.4523368 ]
1,[0.33849    0.24858761]
2,[0.37594742 0.2425344 ]
3,[0.3780433  0.24182332]
4,[0.3210016  0.06995022]
5,[0.33617634 0.1148715 ]
6,[0.31995147 0.05296659]
7,[0.16277517 0.07097292]
8,[0.19249192 0.20613801]
9,[0.18961774 0.33092391]
10,[0.192736   0.35002935]
11,[0.04692625 0.35637105]
12,[0.03728913 0.4821577 ]
13,[0.02390519 0.5278518 ]
14,[0.05790027 0.49854267]
15,[0.08209939 0.51849985]
16,[0.07200555 0.05443025]
17,[0.06712603 0.18501902]
18,[0.18805009 0.02784324]
19,[0.16050015 0.2132374 ]
20,[0.13805309 0.25741005]
21,[0.21420729 0.07243443]
22,[0.2009236  0.10170579]
23,[0.20085654 0.10224819]
24,[0.1709696  0.15111518]
25,[0.17368416 0.18084967]
26,[0.18741873 0.15702248]
27,[0.01301016 0.08300436]
28,[0.02391622 0.08535314]
29,[0.03727713 0.15048361]
30,[0.0328396  0.14366937]
31,[0.2070537  0.12894082]
32,[0.21148862 0.1353879 ]
33,[0.20417309 0.11588097]
34,[0.21259724 0.15206456]
35,[0.21328393 0.15265727]
36,[0.23283577 0.15186751]
37,[0.25105196 0.44664335]
38,[0.23766783 0.41052663]
39,[0.17805162 0.341596  ]
40,[0.17714511 0.3379345 ]
41,[0.16350724 0.32937622]
42,[0.15582405 0.37999368]
43,[0.23847727 0.40992606]
44,[0.23334728 0.40314734]
45,[0.20385444 0.3518361 ]
46,[0.16476421 0.3572086 ]
47,[1.1443677  0.02088779]
48,[1.4669522  0.15274239]
49,[0.9745461  0.04680347]
50,[0.9750898  0.04762483]
51,[0.9550826  0.02413952]
52,[0.95551234 0.04341209]
53,[0.9680176 0.0602231]
54,[1.0013835  0.13003635]
55,[0.9920782  0.06190085]
56,[0.9913935  0.05576122]
57,[0.99400073 0.05819738]
58,[1.0333998 0.0723629]
59,[1.0157604  0.06789482]
60,[1.0522043  0.13537705]
61,[1.0639336  0.14146507]
62,[1.0929043  0.15084624]
63,[1.0952126  0.15203524]
64,[1.116415   0.16449714]
65,[1.1355909  0.17780316]
66,[1.1379375  0.17981851]
67,[1.217554  0.1576519]
68,[1.2171865  0.15656567]
69,[1.4734128  0.07370186]
70,[1.4900773  0.08175039]
71,[1.3980632  0.11304569]
72,[1.3990784  0.11698723]
73,[1.3868603  0.11361063]
74,[1.6889701 0.0125227]
75,[1.7084862  0.02883017]
76,[1.7022129  0.02504444]
77,[1.680998   0.00498676]
78,[2.1917436  0.16626227]
79,[2.2188563 0.153498 ]
80,[2.207128 0.168329]
81,[2.3850653  0.18940091]
82,[2.4061136  0.18162268]
83,[2.4584548  0.12034178]
84,[2.4012463  0.10215062]
85,[2.3322148  0.18527138]
86,[2.332881  0.1849122]
87,[2.2477686 0.2517348]
88,[2.2456648 0.2514789]
89,[2.2538712  0.24807721]
90,[2.251487  0.2502396]
91,[2.2521396  0.24960852]
92,[2.2320807  0.26146078]
93,[2.2348425 0.2591735]
94,[2.2098956  0.28084886]
95,[2.202657 0.279899]
96,[2.2010772  0.28315747]
97,[2.2362027  0.20805413]
98,[2.2421746  0.20420653]
99,[2.128022   0.23759335]
0,[2.1013079 4.0268283]
1,[2.1013181 4.0254   ]
2,[2.132021  3.9776335]
3,[2.1420133 3.961823 ]
4,[2.1192653 3.9985087]
5,[1.9821523 4.2220283]
6,[1.9307013 4.3025484]
7,[1.9587004 4.257865 ]
8,[1.8569589 4.4812975]
9,[1.8669498 4.4428496]
10,[1.9666252 4.0935473]
11,[2.0782487 4.065419 ]
12,[2.3131218 3.2347672]
13,[2.5069602 2.982414 ]
14,[2.4757934 3.0238097]
15,[2.341868  3.1989758]
16,[2.3767507 3.153016 ]
17,[2.4580793 3.0463398]
18,[2.370997  3.1597311]
19,[2.3571923 3.2101011]
20,[2.2471845 3.3465133]
21,[2.1773288 3.4329245]
22,[2.0893912 3.5429769]
23,[1.9083366 3.7680683]
24,[2.067636 3.570161]
25,[2.0911095 3.5412798]
26,[2.0603173 2.8965745]
27,[2.0534718 2.5110812]
28,[2.144733  2.4385195]
29,[2.1075401 2.718618 ]
30,[2.1211858 2.6406534]
31,[2.0816453 2.1910567]
32,[2.1703415 2.1442904]
33,[2.182082  2.2174454]
34,[2.2826796 2.8284957]
35,[2.3025017 2.8219433]
36,[2.3049948 2.7943892]
37,[2.158924  2.8378997]
38,[2.3348644 2.7865076]
39,[2.3314235 2.5104403]
40,[2.213349  2.1815805]
41,[2.2959027 2.1676037]
42,[2.4448574 2.1439736]
43,[2.4092834 1.9954705]
44,[2.456479  1.9565372]
45,[2.3646014 1.5649843]
46,[2.2496662 1.3017306]
47,[2.170413  1.1104037]
48,[2.1336496 1.1108495]
49,[2.1031737 1.1112244]
50,[2.2991457 1.6572448]
51,[2.2692823 1.5626628]
52,[2.266955  1.5549643]
53,[2.2506418 1.4898206]
54,[2.223693  1.3559704]
55,[2.208251  1.3036312]
56,[2.210313  1.3253399]
57,[2.1858292 1.323529 ]
58,[2.1431522 1.2390769]
59,[2.1399643 1.2267818]
60,[2.1776328 1.2301223]
61,[2.1305616 1.1231889]
62,[2.1502833 1.195162 ]
63,[2.1157858 1.1273192]
64,[2.0943701 1.0843393]
65,[2.098099  1.0760505]
66,[2.0882516 1.0306034]
67,[2.087887  1.0555702]
68,[2.1304018 1.1791642]
69,[2.13588   1.2228829]
70,[2.1347766 1.2245344]
71,[2.1300485 1.2428838]
72,[2.1323485 1.2170441]
73,[2.133752  1.1763552]
74,[2.1778765 1.1824809]
75,[2.168103  1.1579733]
76,[2.1623635 1.1971056]
77,[2.2626994 1.211506 ]
78,[2.266425  1.2120427]
79,[2.282364  1.1950762]
80,[2.2825618 1.1963531]
81,[2.294792 1.183851]
82,[2.2873092 1.1570429]
83,[2.2985623 1.127103 ]
84,[2.2782793 1.0814737]
85,[2.2763968 1.0202017]
86,[2.2971675 0.9677055]
87,[2.2972875 0.9670468]
88,[2.2807186 0.9849641]
89,[1.960103  0.8589733]
90,[1.9681721 0.850006 ]
91,[1.971478  0.8418228]
92,[1.9905275 0.8168353]
93,[1.9883016 0.8116596]
94,[1.992541 0.885124]
95,[1.9863906 0.8914942]
96,[1.9886051  0.87378263]
97,[1.9989394 0.8561957]
98,[2.034928   0.83288723]
99,[1.66628    0.69507366]
0,[0.23614907 1.3064489 ]
1,[0.3195002  0.76147866]
2,[0.3160361  0.76021576]
3,[0.31494075 0.6498897 ]
4,[0.32135516 0.65174365]
5,[0.2954352  0.31316638]
6,[0.26324046 0.3063606 ]
7,[0.25978857 0.2899059 ]
8,[0.22249663 0.12192798]
9,[0.3636397  0.14026928]
10,[0.49764335 0.15762806]
11,[0.4865781  0.12034714]
12,[0.516693   0.16380227]
13,[0.5133779 0.1592493]
14,[0.5353586 0.1826644]
15,[0.5177738  0.16458786]
16,[0.52346873 0.17115736]
17,[0.52715784 0.17524314]
18,[0.48707008 0.12179124]
19,[0.62166077 0.12409186]
20,[0.59996516 0.10662425]
21,[0.6079065  0.11438608]
22,[0.4614576 0.008542 ]
23,[0.44226742 0.03134376]
24,[0.27517122 0.19606912]
25,[0.30370113 0.16954178]
26,[0.30153316 0.17151022]
27,[0.3257174  0.12334609]
28,[0.2611003 0.0934571]
29,[0.45689917 0.17620432]
30,[0.45487607 0.17804343]
31,[0.27986068 0.28990734]
32,[0.30219853 0.26292086]
33,[0.3452146  0.23833025]
34,[0.38800025 0.23979223]
35,[0.42144975 0.2243979 ]
36,[0.20405471 0.4718836 ]
37,[0.25769293 0.44497776]
38,[0.31161124 0.38464028]
39,[0.31066343 0.3855353 ]
40,[0.18467239 0.6774435 ]
41,[0.22665286 0.5121871 ]
42,[0.0794611 0.4197992]
43,[0.03191725 0.40455645]
44,[0.17415482 0.4766795 ]
45,[0.14380574 0.45358157]
46,[0.32462642 0.5542662 ]
47,[0.2875846 0.5192654]
48,[0.19903271 0.525335  ]
49,[0.08494553 0.45557737]
50,[0.06599602 0.44162935]
51,[0.03021272 0.42670888]
52,[0.01883107 0.4191774 ]
53,[0.938141   0.06468809]
54,[0.98666215 0.08232439]
55,[0.6992746  0.18903297]
56,[0.708243   0.19171065]
57,[0.6910887  0.18533832]
58,[0.7603176 0.1811468]
59,[0.743838   0.16279465]
60,[0.7249885  0.14941335]
61,[0.69820005 0.13553268]
62,[0.6551409  0.11965752]
63,[0.64470565 0.10822785]
64,[0.64279425 0.10887611]
65,[0.62291163 0.10118306]
66,[0.6233916  0.10131872]
67,[0.59080195 0.08332402]
68,[0.56735486 0.07022625]
69,[0.3192461  0.15488529]
70,[0.26125756 0.13743466]
71,[0.2562336  0.13514793]
72,[0.29962325 0.1449697 ]
73,[0.39419448 0.17792612]
74,[0.3719202  0.17954755]
75,[0.38200578 0.18422168]
76,[0.42346817 0.21806455]
77,[0.4298434 0.2194187]
78,[0.415752   0.21555465]
79,[0.49471742 0.24912095]
80,[0.6899886  0.18370986]
81,[0.6682292  0.17527354]
82,[0.6437098  0.16841823]
83,[0.6201048  0.16407603]
