Iteration,param_diffs
48,[3.851711  1.4587309]
49,[3.8409054 1.4695733]
50,[3.8469293 1.4682331]
51,[3.8412957 1.472182 ]
52,[3.8243182 1.4744728]
53,[3.8116825 1.4757652]
54,[3.8190646 1.4711401]
55,[3.7980402 1.4741638]
56,[3.7817385 1.486021 ]
57,[3.75801   1.4951997]
58,[2.6691384 1.0160019]
59,[2.6324892 1.0089786]
60,[2.6260214 1.0151954]
61,[2.6128168 1.0181849]
62,[2.6146612 1.0019417]
63,[2.6133149 1.006207 ]
64,[2.6307282 0.994447 ]
65,[2.6107595 0.9982736]
66,[2.6046379 1.0028043]
67,[2.5809674 1.0101645]
68,[2.578411  1.0115156]
69,[2.5615978 1.019572 ]
70,[2.561983  1.0135303]
71,[2.585018  1.0040824]
72,[2.5807526 1.0057304]
73,[2.566427  1.0111992]
74,[2.5648336 1.0128493]
75,[2.5648205 1.0143867]
76,[2.5600019 0.9986223]
77,[2.5487344  0.99943364]
78,[2.5498335 1.009016 ]
79,[2.551774  1.0087171]
80,[2.5640547 1.0073311]
81,[2.5544183 1.0091851]
82,[2.525282  1.0216262]
83,[2.5133963 1.0071967]
84,[2.501869  1.0092638]
85,[2.5096123 1.0070808]
86,[2.5193808 1.0059159]
87,[2.537107  1.0016041]
88,[2.5303812 1.0023286]
89,[2.5015004 1.0011864]
90,[2.4995582  0.99691033]
91,[2.441954  1.0006385]
92,[2.4502983  0.99856055]
93,[2.461883  0.9974878]
94,[2.5844142 0.9879463]
95,[2.6004927  0.95951486]
96,[2.6082573 0.9560715]
97,[2.6078293 0.9568659]
98,[2.6073627 0.9577992]
99,[2.6072493  0.95759225]
100,[2.6171815 0.95444  ]
101,[2.653151   0.93108106]
102,[2.6500332  0.94015074]
103,[2.650065  0.9403143]
104,[2.6510355 0.9372622]
105,[2.6288166 0.9416665]
106,[2.638893   0.94162965]
107,[2.556896  0.9191197]
108,[2.5575325  0.91904664]
109,[2.5482275 0.920138 ]
110,[2.5525715 0.9194617]
111,[2.5479481 0.9197272]
112,[2.5477846  0.91750455]
113,[2.5496712 0.9133785]
114,[2.5498452  0.91475844]
115,[2.5511467  0.91199577]
116,[2.5361335  0.91524565]
117,[2.4188476 0.9415827]
118,[2.4044218  0.94675875]
119,[2.3875637  0.92967963]
120,[2.3893316  0.92731047]
121,[2.4036574  0.92593384]
122,[2.4036791  0.91685796]
123,[2.397286   0.91906965]
124,[2.3995612 0.9161061]
125,[2.4115875 0.9148358]
126,[2.4187474  0.91357815]
127,[2.4479792 0.874815 ]
128,[1.8609545 0.6312933]
129,[1.8625915 0.6297401]
130,[1.8640337 0.6335995]
131,[1.8648717 0.6334895]
132,[1.8731216 0.6339092]
133,[1.8723304 0.6343466]
134,[1.8850162 0.6342151]
135,[1.8822036 0.6233187]
136,[1.852201  0.6214535]
137,[1.915167  0.6214807]
138,[1.9079924 0.6231625]
139,[1.9019743  0.60408914]
140,[1.912169  0.6047082]
141,[1.9097027  0.60547674]
142,[1.8994886 0.6076075]
143,[1.8792043 0.6070919]
144,[1.946322  0.5665953]
145,[1.9481162 0.5625026]
146,[1.936825   0.56786346]
147,[1.958058   0.56294096]
148,[1.9579152 0.5631181]
149,[1.9651455 0.5600972]
150,[1.9767137  0.57370806]
151,[1.9769515 0.5734737]
152,[1.9718442 0.5692673]
153,[1.9713753 0.568676 ]
154,[1.9533386 0.5632658]
155,[1.9643363  0.55801034]
156,[1.9862244 0.5548539]
157,[1.9898633  0.55402446]
158,[2.0033429 0.5480627]
159,[1.9960731 0.5546175]
160,[1.9824591  0.55369794]
161,[1.9788725 0.555509 ]
162,[2.0439835 0.5350516]
163,[2.0464473 0.5350977]
164,[2.0744197 0.5302503]
165,[2.0763676 0.5375296]
166,[2.0819733 0.5356381]
167,[2.0818732 0.535645 ]
168,[2.0881195 0.5344343]
169,[2.0845795  0.53685284]
170,[2.0744863 0.5396726]
171,[2.0677395 0.5472971]
172,[2.0502882 0.5497763]
173,[2.0529957 0.5467087]
174,[2.053526   0.55327857]
175,[2.0397148  0.55655456]
176,[2.040949  0.5560982]
177,[1.8558527  0.47740042]
178,[1.8532393  0.47821224]
179,[1.854772   0.47983658]
180,[1.8372215  0.47836792]
181,[1.831986   0.48196864]
182,[1.8301792  0.48445082]
183,[1.8366857  0.48978198]
184,[1.8349426 0.4734614]
185,[1.8306326 0.47489  ]
186,[1.8276031  0.47557676]
187,[1.8243272  0.47754157]
188,[1.8237413  0.47675824]
189,[1.8268504  0.47457457]
190,[1.8266957  0.47355878]
191,[1.8215381  0.47581053]
192,[1.568858   0.37115645]
193,[1.5713358  0.37433994]
194,[1.5669713  0.37608182]
195,[1.5585518  0.37784398]
196,[1.5489947  0.38002253]
197,[1.5320971 0.3807478]
198,[1.5319006 0.3798499]
199,[1.5285648  0.38054514]
200,[1.5299236 0.3835261]
201,[1.5476197  0.38410342]
202,[1.5375884 0.3847456]
203,[1.5351938  0.37349093]
204,[1.5205833  0.37326157]
205,[1.5283688  0.37077487]
206,[1.5287689  0.37122226]
207,[1.5363293  0.37694764]
208,[1.5239037  0.37940907]
209,[1.5255071  0.38663447]
210,[1.5357087 0.3866073]
211,[1.536073   0.38577592]
212,[1.5545582  0.36094487]
213,[1.5525566  0.36247003]
214,[1.1680961  0.20273995]
215,[1.1529113  0.20207477]
216,[0.8451447  0.07508445]
217,[0.8450484  0.07512438]
218,[0.8427047  0.07710814]
219,[0.841617   0.07711196]
220,[0.8414919  0.07712412]
221,[0.8428945  0.07665789]
222,[0.81561744 0.07448196]
223,[0.8128971  0.07886612]
224,[0.8385338  0.07403564]
225,[0.8376915  0.07445502]
226,[0.84806144 0.07520795]
227,[0.84435505 0.06930602]
228,[0.84435654 0.06938004]
229,[0.8396595  0.06906068]
230,[0.83382976 0.07216513]
231,[0.8339267  0.07585371]
232,[0.8342313 0.0745579]
233,[0.82793456 0.07545865]
234,[0.8305418  0.07559848]
235,[0.6378337  0.00418609]
236,[6.394626e-01 6.149411e-04]
237,[0.6487627  0.00324619]
238,[0.64437264 0.00281453]
239,[0.6348454  0.00128406]
240,[6.3260061e-01 5.9968233e-04]
241,[0.64152145 0.00867474]
242,[0.62190497 0.00605023]
243,[0.6494243  0.00750107]
244,[0.66418636 0.00669605]
245,[0.63231903 0.00892776]
