Iteration,param_diffs
19,[0.20995234 1.9440372 ]
20,[0.27340075 1.928484  ]
21,[0.3633019 1.922571 ]
22,[0.49613726 1.9366455 ]
23,[0.6268394 1.8256888]
24,[0.4742197 1.7634754]
25,[0.71758574 1.4605451 ]
26,[0.75623375 1.4464808 ]
27,[0.6881576 1.4153624]
28,[0.77246654 1.3783779 ]
29,[0.08266592 1.147299  ]
30,[0.05922949 1.1420343 ]
31,[0.02536738 1.2108576 ]
32,[0.14230695 1.2160249 ]
33,[0.14448792 1.2163827 ]
34,[0.2869428 1.10764  ]
35,[0.04991966 0.9936826 ]
36,[0.11653285 0.99361944]
37,[0.19336167 0.9518424 ]
38,[0.4618522 1.1349807]
39,[0.40738204 1.1412909 ]
40,[0.42841557 1.132179  ]
41,[0.4994284 1.1100307]
42,[0.31969383 1.0139942 ]
43,[0.01346251 0.98053086]
44,[0.11702208 1.0114365 ]
45,[0.0798856 1.0004644]
46,[0.18451044 0.9933686 ]
47,[0.07288478 0.90622306]
48,[0.15282986 0.92635167]
49,[0.13762787 0.9231242 ]
50,[0.6671968 0.652599 ]
51,[0.62694454 0.63809144]
52,[0.58917886 0.6675744 ]
53,[0.54223627 0.64611423]
54,[0.40072316 0.62415886]
55,[0.601847 0.602775]
56,[0.57563925 0.60300815]
57,[0.30502158 0.64999044]
58,[0.30014715 0.6495198 ]
59,[0.5927011  0.46263015]
60,[0.42138845 0.53984547]
61,[0.3848589 0.5409961]
62,[0.34316722 0.535357  ]
63,[0.65241486 0.49375057]
64,[0.6123829  0.47367954]
65,[0.6774526 0.4757234]
66,[0.4701857 0.5524578]
67,[0.7160634  0.40943563]
68,[0.6879032 0.398229 ]
69,[0.5833304  0.34940362]
70,[0.6098844 0.334383 ]
71,[0.36041355 0.45418394]
72,[0.62442374 0.35706353]
73,[0.56299865 0.33528757]
74,[0.49716944 0.3011247 ]
75,[0.49769232 0.30137002]
76,[0.3598233  0.33538842]
77,[0.28238928 0.3806591 ]
78,[0.34815556 0.40053773]
79,[0.40731862 0.40340698]
80,[0.37429678 0.38887787]
81,[0.21105516 0.39823198]
82,[0.30355927 0.38050675]
83,[0.32517228 0.38596785]
84,[0.3087744 0.3822174]
85,[0.23931995 0.3972733 ]
86,[0.23862177 0.397128  ]
87,[0.25953403 0.39135063]
88,[0.20796636 0.4067328 ]
89,[0.02877125 0.4989016 ]
90,[0.11148126 0.4838984 ]
91,[0.12832585 0.48266327]
92,[0.06582408 0.4576602 ]
93,[0.08032911 0.4629804 ]
94,[0.14298749 0.45235384]
95,[0.1220852  0.44568682]
96,[0.15080085 0.44928026]
97,[0.12065802 0.44444954]
98,[0.09893826 0.43556297]
99,[0.10875769 0.43829405]
0,[0.44806054 0.4523368 ]
1,[0.4969288  0.54320836]
2,[0.39364845 0.38077128]
3,[0.39284968 0.39571023]
4,[0.06612083 0.05934322]
5,[0.0640585  0.14782226]
6,[0.06159979 0.12370753]
7,[0.2858092  0.19902563]
8,[0.2880956  0.19885969]
9,[0.7752768  0.45407677]
10,[1.9951583 1.6683826]
11,[2.4221249 1.9795465]
12,[2.4929547 1.9329128]
13,[2.540956  1.9208531]
14,[2.6217656 1.7281556]
15,[2.793958  1.7442653]
16,[2.8026218 1.7344165]
17,[2.0710688 1.2780247]
18,[2.5558982 1.6147265]
19,[1.5352659 1.1369917]
20,[1.2751689 1.0458424]
21,[1.2140696 1.0631545]
22,[1.2576842 1.0412345]
23,[1.7350001 1.1402957]
24,[2.2085524 1.3337138]
25,[2.280805  1.2782142]
26,[2.3398883 1.2115502]
27,[2.1328344 1.2256782]
28,[1.8184267 1.0731974]
29,[1.8041592 1.0803063]
30,[1.7038441 1.0698276]
31,[1.7488887 1.0701284]
32,[1.7902436 1.0366657]
33,[0.99583995 0.62109554]
34,[1.058791  0.5055618]
35,[1.1066242 0.5164759]
36,[1.0656998 0.521924 ]
37,[1.2224298  0.54260135]
38,[1.1170928 0.5221307]
39,[1.1471099  0.51312697]
40,[0.73398864 0.3628999 ]
41,[0.7081022  0.38078427]
42,[0.32839513 0.17721951]
43,[0.3899812  0.16450596]
44,[0.36286148 0.19114733]
45,[0.55661136 0.1895392 ]
46,[0.5592612 0.1909945]
47,[0.4992453  0.18761194]
48,[0.64847445 0.19150269]
49,[0.72875375 0.21090555]
50,[0.8493618  0.20194733]
51,[0.91281235 0.17898774]
52,[0.90812784 0.18097234]
53,[0.966869   0.20037496]
54,[0.75561476 0.16249669]
55,[0.90229714 0.22071278]
56,[1.3874342  0.44324505]
57,[1.4078137 0.4373473]
58,[1.5398391 0.4723637]
59,[1.5125982  0.46237957]
60,[1.4652262 0.4828186]
61,[1.4715469  0.48148108]
62,[1.4802451  0.48215485]
63,[1.4610214  0.48412454]
64,[1.3993082  0.45776105]
65,[1.4421043 0.4319284]
66,[1.2657394  0.39853752]
67,[1.2790238  0.39637518]
68,[1.2818292 0.3960011]
69,[1.0422798  0.37034464]
70,[1.1595755  0.38578355]
71,[1.183451   0.39739072]
72,[1.2171917  0.38908112]
73,[1.1575552  0.40073705]
74,[1.0767776  0.37760067]
75,[1.1643261  0.37359583]
76,[0.7163733 0.1242882]
77,[0.9060833  0.18588483]
78,[0.6630649  0.18291879]
79,[0.70245314 0.1632706 ]
80,[0.6974212  0.16495669]
81,[0.37912458 0.05212915]
82,[0.3117253  0.07649112]
83,[0.01056074 0.0886662 ]
84,[0.20916171 0.13775891]
85,[0.15209463 0.1392833 ]
86,[0.08727163 0.12550437]
87,[0.16181682 0.13980758]
88,[0.1489816  0.14379662]
89,[0.16740444 0.14244848]
90,[0.24854705 0.1348238 ]
91,[0.1398887 0.1358068]
92,[0.00580013 0.10025126]
93,[0.13663936 0.08107251]
94,[0.15465389 0.09046137]
95,[0.06550695 0.10681832]
96,[0.07913195 0.11055315]
97,[0.00228052 0.10131645]
98,[0.22288956 0.0252862 ]
99,[0.27090502 0.02355075]
0,[2.1013079 4.0268283]
1,[2.1182601 1.6755579]
2,[2.136309  1.3842106]
3,[2.1582193 1.2826452]
4,[2.1315987 1.1997145]
5,[2.1295555 1.1986126]
6,[2.3008845 1.0448002]
7,[2.1563783  0.85926867]
8,[2.0614948  0.87608856]
9,[2.1345625 0.7361671]
10,[1.2225034  0.95693827]
11,[1.212642 0.949288]
12,[1.2086611 0.9512422]
13,[1.0812628 0.7197912]
14,[1.4456706  0.45197868]
15,[1.191079   0.39677763]
16,[1.5279797 0.0663805]
17,[1.6518204  0.05964124]
18,[1.6126549  0.01880956]
19,[1.341828   0.16652906]
20,[1.4106505  0.14141059]
21,[1.3483826  0.21637678]
22,[1.0816327  0.00845027]
23,[1.1031271  0.00432992]
24,[1.8401228  0.42216325]
25,[1.910388  0.3428684]
26,[1.9924283  0.29616678]
27,[1.7823522  0.23542672]
28,[1.976502   0.39351463]
29,[1.986105   0.39006466]
30,[1.7124178 0.296759 ]
31,[1.5406113  0.28052133]
32,[1.6040943 0.2699319]
33,[1.5262399  0.26998645]
34,[1.5039489 0.2834062]
35,[1.4595205  0.28617448]
36,[0.7445554 0.1381334]
37,[0.68096477 0.15655482]
38,[0.4787302 0.241642 ]
39,[0.45677713 0.23573601]
40,[0.29871857 0.3251145 ]
41,[0.25038242 0.31547618]
42,[0.21918848 0.31399238]
43,[0.41336596 0.27220988]
44,[0.25576544 0.29851222]
45,[0.2203187  0.28077114]
46,[0.19076848 0.27145278]
47,[0.16243273 0.2506497 ]
48,[0.07854592 0.3011775 ]
49,[0.01193346 0.33054078]
50,[0.10672879 0.28970146]
51,[0.16199672 0.25719035]
52,[0.15118304 0.25372338]
53,[0.1243894  0.07579255]
54,[0.10027951 0.05956137]
55,[0.0889034  0.06017113]
56,[0.19487482 0.02709001]
57,[0.14546032 0.02674025]
58,[0.03921986 0.04739523]
59,[0.1693773  0.09178489]
60,[0.22401217 0.08713996]
61,[0.33012775 0.07086855]
62,[0.28204668 0.05960131]
63,[0.38049236 0.00919628]
64,[0.4176212  0.00569147]
65,[0.530046   0.02765572]
66,[0.5971912  0.05356455]
67,[0.4980035  0.06188691]
68,[0.4470948  0.07728696]
69,[0.25278178 0.03139234]
70,[0.21894938 0.02768934]
71,[0.27678418 0.02590811]
72,[0.20636368 0.22080588]
73,[0.108661   0.17872751]
74,[0.11492312 0.17604816]
75,[0.11501045 0.17606509]
76,[0.17650585 0.21490479]
77,[0.1209545  0.22463965]
78,[0.07712445 0.24761057]
79,[0.17693207 0.2915833 ]
80,[0.04480027 0.24934721]
81,[0.00652257 0.25655615]
82,[0.00147641 0.25891054]
83,[0.03990476 0.2732849 ]
84,[0.18714932 0.27537256]
85,[0.24497029 0.26968777]
86,[0.12122479 0.2875182 ]
87,[0.19166945 0.2647236 ]
88,[0.16104046 0.27531397]
89,[0.01355408 0.24723989]
90,[0.29781547 0.4366026 ]
91,[0.3054531  0.43617296]
92,[0.2393441 0.4027027]
93,[0.32929963 0.3812663 ]
94,[0.0666137  0.23842037]
95,[0.06497385 0.23830962]
96,[0.06945321 0.23776346]
97,[0.01403435 0.2519207 ]
98,[0.09612301 0.27319664]
99,[0.06464645 0.2679246 ]
0,[0.23614907 1.3064489 ]
1,[0.207026 1.496865]
2,[0.06484401 1.8014817 ]
3,[0.05684976 1.4969425 ]
4,[0.06581341 1.0810776 ]
5,[0.36488974 1.8406181 ]
6,[0.4836564 1.7519729]
7,[0.00567469 1.3858471 ]
8,[0.19270675 1.3659842 ]
9,[0.21133825 1.3258181 ]
10,[0.2049141 1.0019939]
11,[0.03095748 0.8807303 ]
12,[0.22306824 0.9161991 ]
13,[0.3233819  0.95292306]
14,[0.39564395 0.87212276]
15,[0.6499449 1.0773425]
16,[0.6221628 1.0826871]
17,[0.6149568 1.0874236]
18,[1.1548514 1.3515477]
19,[0.7562734 1.0865488]
20,[0.8666673 0.970404 ]
21,[0.903969  1.0040474]
22,[0.63287884 0.96673334]
23,[0.833465  0.9671029]
24,[0.72464734 0.9984143 ]
25,[0.6635848 0.9824679]
26,[0.56719387 0.99103856]
27,[0.4614939 1.0112655]
28,[0.6297925 1.0952761]
29,[0.7887379 1.0570536]
30,[0.84172106 1.0247746 ]
31,[0.92317224 0.9857577 ]
32,[0.40284163 0.66468334]
33,[0.45752823 0.6808512 ]
34,[0.49342954 0.03742456]
35,[0.4867918  0.03528023]
36,[0.17830536 0.07940984]
37,[0.33503437 0.08573413]
38,[0.3342768  0.08579469]
39,[0.29451323 0.06144655]
40,[0.09109524 0.17229867]
41,[0.52546614 0.06955004]
42,[0.87181735 0.04766893]
43,[0.8889417  0.03741848]
44,[0.865999   0.04302257]
45,[0.7504951  0.04015964]
46,[0.7417729  0.03860337]
47,[0.7155413  0.04907131]
48,[1.0146959 0.1514275]
49,[0.9762315  0.15634239]
50,[0.9310247 0.1604957]
51,[0.9855141  0.14519799]
52,[0.9875287  0.14410526]
53,[0.98493123 0.14593446]
54,[1.0064908  0.14283597]
55,[1.2855363  0.25518614]
56,[1.0739698  0.24138707]
57,[1.1021156 0.2456131]
58,[0.939354   0.20253289]
59,[0.9004919  0.21417189]
60,[0.9142131 0.2082715]
61,[0.95298904 0.20829475]
62,[0.5835508  0.08282602]
63,[0.90182364 0.22548509]
64,[0.96169114 0.2230267 ]
65,[0.8698395  0.25308537]
66,[0.87326586 0.25245833]
67,[0.8732747  0.25245398]
68,[0.6882016  0.20035356]
69,[0.5853615  0.19514143]
70,[0.6369066  0.17457622]
71,[0.6813354  0.16410327]
72,[0.6775384  0.16372257]
73,[0.51282597 0.13666224]
74,[0.68549204 0.17259902]
75,[1.0017357 0.2910061]
76,[1.0309069  0.29441106]
77,[0.94553787 0.30223817]
78,[0.80306584 0.2991407 ]
79,[0.92314976 0.3513608 ]
80,[0.9049934  0.34717703]
81,[0.8935319  0.34509587]
82,[0.8814905  0.34889638]
83,[0.95471334 0.33283937]
84,[0.60252404 0.14828044]
85,[0.6255381  0.14661384]
86,[0.3911614  0.02943575]
87,[0.42121607 0.01883531]
88,[0.383139   0.02362514]
89,[0.33711943 0.00672919]
