Iteration,param_diffs
78,[0.04896494 0.29519188]
79,[0.00479035 0.31051612]
80,[0.00569721 0.31014508]
81,[0.00231811 0.31220227]
82,[0.00454003 0.3130672 ]
83,[0.07408755 0.32036817]
84,[0.08809537 0.3157857 ]
85,[0.09856719 0.31188202]
86,[0.12791067 0.30644345]
87,[0.03971301 0.2683236 ]
88,[0.02162017 0.2725612 ]
89,[0.00344458 0.28070724]
90,[0.0229322 0.2766657]
91,[0.00608961 0.27935904]
92,[0.00773498 0.27820587]
93,[0.00496619 0.27962476]
94,[0.08111043 0.28018767]
95,[0.07735826 0.28005356]
96,[0.09293224 0.28095615]
97,[0.125442   0.25209326]
98,[0.10045575 0.26456004]
99,[0.08702365 0.25821579]
0,[0.5434552 2.11872  ]
1,[0.02754149 0.8323946 ]
2,[0.51441675 0.16812706]
3,[0.5120815  0.16566801]
4,[0.11044712 0.64880764]
5,[0.24103169 0.5986836 ]
6,[0.30569673 0.5464784 ]
7,[0.06344629 0.1589936 ]
8,[0.02902679 0.12806547]
9,[0.32657093 0.30360174]
10,[0.8500946 0.6640483]
11,[0.5785198  0.72314835]
12,[0.63852125 0.6999141 ]
13,[0.04671308 0.5055244 ]
14,[0.10493875 0.47286987]
15,[0.18743336 0.3777058 ]
16,[0.17170534 0.3876468 ]
17,[0.19028795 0.3724785 ]
18,[1.4966161 1.0455542]
19,[1.566731  0.9926246]
20,[1.34701   0.8894404]
21,[1.6725584 1.1279233]
22,[1.5323561 1.048618 ]
23,[1.6035876 1.0745625]
24,[1.383778 1.066795]
25,[1.6063517 1.0898998]
26,[1.4959913 1.055565 ]
27,[1.2933853 1.0679482]
28,[1.2395823 1.0856141]
29,[1.352001  1.0703671]
30,[1.4428508 1.0459411]
31,[1.3428173 1.0660166]
32,[1.4668108 1.0935758]
33,[1.207591  1.0184423]
34,[1.2438463 1.0012956]
35,[0.4953701  0.44659418]
36,[0.9664021  0.92666924]
37,[0.79565245 0.7799233 ]
38,[0.8114623  0.79253167]
39,[0.86587226 0.76653075]
40,[0.8879562 0.7583631]
41,[0.84431577 0.7351857 ]
42,[0.88412774 0.7077595 ]
43,[0.91273475 0.68953645]
44,[0.97512424 0.64211524]
45,[0.9892731  0.63650715]
46,[0.9398531  0.66225356]
47,[0.9413354 0.6615361]
48,[1.2051197 0.792243 ]
49,[1.3749901  0.80913657]
50,[1.2825462  0.77875507]
51,[1.293747   0.77209055]
52,[1.4120529 0.7771771]
53,[1.5094583 0.7901691]
54,[1.3725231  0.78032327]
55,[1.4949133 0.8335449]
56,[1.4987973  0.83510166]
57,[1.4697895 0.8262733]
58,[1.7646053  0.97190374]
59,[1.7427833 0.9725677]
60,[1.66955    0.98226726]
61,[1.7337562  0.97005284]
62,[1.7535572 0.9689287]
63,[1.6032565  0.92604446]
64,[1.5781343 0.9162337]
65,[1.6472883 0.9662015]
66,[1.6712153  0.95996404]
67,[1.5878308 0.9696142]
68,[1.5481616 0.9789021]
69,[1.5392009  0.98152643]
70,[1.5237125 0.9865236]
71,[1.4914039  0.99202704]
72,[1.3346825 0.9500772]
73,[1.3517768 0.9413328]
74,[1.4338915 1.0145354]
75,[1.3486167 0.9977626]
76,[1.2682648 0.9795689]
77,[1.1707423  0.96336377]
78,[1.2111142 0.9419949]
79,[1.2118657  0.94173056]
80,[1.2167597 0.9397743]
81,[1.2401078  0.92524886]
82,[1.3170302  0.89318055]
83,[1.2773839  0.90775687]
84,[1.2728478 0.90995  ]
85,[1.1899847  0.85978353]
86,[1.1880163 0.8606803]
87,[1.1728743 0.8672576]
88,[1.0512242 0.8044055]
89,[1.0724529 0.792148 ]
90,[0.95973194 0.7365579 ]
91,[0.9779008 0.7265599]
92,[1.0874394  0.78431964]
93,[1.1103543 0.7652376]
94,[1.0997547 0.7720506]
95,[0.89259434 0.5934939 ]
96,[0.7989455  0.56091213]
97,[0.7887365  0.56073916]
98,[0.71959037 0.5310093 ]
99,[0.97031903 0.67879784]
0,[1.0140243 1.0129676]
1,[0.53797716 0.65573406]
2,[0.6553724 0.4692269]
3,[0.4156206  0.28425646]
4,[0.17781699 0.2052089 ]
5,[0.12811106 0.15584946]
6,[0.2604276 0.081411 ]
7,[0.22270107 0.5017515 ]
8,[0.10504468 0.4877832 ]
9,[0.10590554 0.4883036 ]
10,[0.19133289 0.5024001 ]
11,[0.06804353 0.40584695]
12,[0.0768888  0.34393632]
13,[0.08549541 0.34170485]
14,[0.12038687 0.29584795]
15,[0.26647148 0.342026  ]
16,[1.3036342 0.7733881]
17,[1.3884388 0.8315367]
18,[1.5733366 0.9216276]
19,[0.60959625 0.35747242]
20,[0.56772727 0.3769005 ]
21,[0.7215079 0.3949145]
22,[0.7227642  0.39497423]
23,[0.5832932  0.44439238]
24,[0.5713359  0.44542336]
25,[0.5339133 0.4538257]
26,[0.57112545 0.44279933]
27,[0.49266905 0.4783001 ]
28,[0.57750374 0.46663886]
29,[0.6112219  0.43690503]
30,[0.43289047 0.375305  ]
31,[0.43708342 0.37084228]
32,[0.6351555  0.42696255]
33,[0.67700297 0.40071285]
34,[0.676139   0.40037835]
35,[0.12321925 0.11238658]
36,[0.08372545 0.09543741]
37,[0.06311852 0.08564615]
38,[0.0504871  0.09413153]
39,[0.16839832 0.04741335]
40,[0.2123933  0.06857783]
41,[0.31224915 0.00792539]
42,[0.30665874 0.00503761]
43,[0.1287006  0.10238385]
44,[0.18111295 0.09563285]
45,[0.14438702 0.06438994]
46,[0.49014717 0.21184802]
47,[0.5403519  0.21605909]
48,[0.5060437  0.23733509]
49,[0.40804464 0.2379297 ]
50,[0.2181342  0.20808756]
51,[0.07748511 0.12007165]
52,[0.06293491 0.12752974]
53,[0.07324335 0.12811089]
54,[0.09287563 0.12723136]
55,[0.07074135 0.13467014]
56,[0.09809141 0.13183951]
57,[0.07241006 0.1141845 ]
58,[0.09670395 0.10520661]
59,[0.02745257 0.11478758]
60,[0.0025358  0.12068415]
61,[0.0404274  0.12798691]
62,[0.03029963 0.12522674]
63,[0.04443936 0.12617326]
64,[0.13486682 0.14466763]
65,[0.13563287 0.14532936]
66,[0.1549894  0.15110469]
67,[0.14927483 0.1486938 ]
68,[0.43589005 0.0520345 ]
69,[0.3528844  0.07574713]
70,[0.29309717 0.09122074]
71,[0.24155149 0.12404621]
72,[0.23574743 0.12682045]
73,[0.22098398 0.1123991 ]
74,[0.08824913 0.15160489]
75,[0.09506294 0.14922881]
76,[0.27284533 0.07414567]
77,[0.25013623 0.08318233]
78,[0.0892117  0.19942021]
79,[0.1248121 0.1787386]
80,[0.15403673 0.16826606]
81,[0.17067385 0.1601547 ]
82,[0.16011867 0.15399468]
83,[0.12600008 0.1543895 ]
84,[0.12160472 0.15193403]
85,[0.08862476 0.13022709]
86,[0.13726178 0.12167645]
87,[0.1634695 0.1059649]
88,[0.27076    0.06008315]
89,[0.26968545 0.05957961]
90,[0.3513828  0.04409766]
91,[0.3412577  0.03972912]
92,[0.32302538 0.03069818]
93,[0.31099904 0.02525496]
94,[0.2983304 0.0266695]
95,[0.2721691  0.01801646]
96,[0.2366902  0.02325952]
97,[0.18047185 0.05441535]
98,[0.28669804 0.0307458 ]
99,[0.24379599 0.00841534]
0,[0.36292717 0.92002976]
1,[0.5801092 0.5242138]
2,[0.75098354 0.31714106]
3,[1.5499263 1.3400171]
4,[1.0102124 0.8486068]
5,[1.244917  0.5999334]
6,[1.3864964  0.54343617]
7,[2.265205  1.1746631]
8,[2.3679023 1.1133485]
9,[2.5053506 1.1798878]
10,[1.8526008 1.222348 ]
11,[1.7070749 1.1766229]
12,[1.7378886 1.1787238]
13,[1.8345075 1.0924041]
14,[1.3354807  0.64851606]
15,[1.1736581  0.69619524]
16,[1.2585104 0.6377121]
17,[1.2444235 0.6429372]
18,[1.320096  0.6062006]
19,[0.7769723  0.31860876]
20,[0.6008648  0.23784363]
21,[0.29957145 0.12126064]
22,[0.07253474 0.11917436]
23,[0.12302591 0.08351505]
24,[0.3744192  0.12311149]
25,[0.50436157 0.12019777]
26,[0.490031  0.1277355]
27,[0.50975424 0.11443919]
